source_deposit,LABEL,LONGITUDE,LATITUDE,PROVINCEID
,0,141.60299797327298,-24.814103568527205,GA.GeologicProvince.529302
,0,141.9824898586105,-31.334651835799058,GA.GeologicProvince.530359
,0,136.4073780719899,-21.322259492287767,GA.GeologicProvince.529556
,0,121.1151684998756,-20.371513183606336,GA.GeologicProvince.466191
Kitticoola,1,139.14961929440872,-34.876017998974554,
,0,143.6267084480178,-29.2176365655736,GA.GeologicProvince.529302
Mount Angelo,1,127.4906180395102,-18.395123238909708,
,0,137.84659893086257,-28.734459356004557,GA.GeologicProvince.20489
Central Cowal,1,147.44875629597271,-33.61835317081685,
,0,135.80413104119424,-29.320091610401413,GA.GeologicProvince.529302
,0,124.8263481159294,-22.540238072159998,GA.GeologicProvince.468269
,0,140.79964337093787,-22.92075299645325,GA.GeologicProvince.559195
,0,139.98366276309054,-24.27778792054732,GA.GeologicProvince.364771
,0,127.40624052010244,-16.717535554975274,GA.GeologicProvince.468269
,0,131.47230107945092,-19.473074003417132,GA.GeologicProvince.22109
,0,128.9068495109684,-21.844545667032964,GA.GeologicProvince.576193
,0,125.69942353271225,-27.242285134937937,GA.GeologicProvince.575970
,0,129.04147084673244,-27.164357116689267,GA.GeologicProvince.22115
,0,142.8693569812687,-25.567987219996343,GA.GeologicProvince.529302
,0,139.01836677175584,-26.07493282978956,GA.GeologicProvince.20489
,0,139.99431406259865,-28.13089138932329,GA.GeologicProvince.529551
Moonmera,1,150.3892013173913,-23.5750665558682,
,0,143.75755061676276,-34.42858692140492,GA.GeologicProvince.559207
,0,149.15226895710245,-27.38887652678306,GA.GeologicProvince.27354
,0,131.70776749152284,-24.972972645838468,GA.GeologicProvince.466901
,0,140.03907128484238,-30.947819407296443,GA.GeologicProvince.20331
,0,130.7594664356726,-21.647805241662088,GA.GeologicProvince.467256
,0,146.20756219256904,-28.68129975561873,GA.GeologicProvince.529302
,0,137.2179678077063,-25.147433349856065,GA.GeologicProvince.529801
,0,129.85743127929842,-18.26065938924045,GA.GeologicProvince.468269
,0,138.74589134861662,-27.99468338875861,GA.GeologicProvince.529302
Gibraltar Rock,1,152.42281492007876,-26.16884233842544,
,0,125.09004753434192,-23.19262139034372,GA.GeologicProvince.466191
,0,146.55044813286483,-35.59253790160581,GA.GeologicProvince.559178
,0,121.4642315754086,-23.649191855963053,GA.GeologicProvince.464562
Carangera,1,149.24960352370553,-33.35345115377944,
,0,139.33209090902508,-24.389222214181565,GA.GeologicProvince.364771
,0,133.33161580356563,-17.521241731433204,GA.GeologicProvince.468269
,0,133.734585214237,-21.785670263218147,GA.GeologicProvince.529556
Whitewash,1,150.87569296894276,-24.80852899181526,
Estoril,1,147.4044362548206,-34.20312051073184,
,0,148.3511134899271,-26.953698550265216,GA.GeologicProvince.20489
,0,138.4608140623298,-19.0820160456821,GA.GeologicProvince.551269
,0,115.49953076980825,-25.89589246196145,GA.GeologicProvince.466901
GRP314,1,148.0525563492386,-32.96300588439731,
,0,130.34119193245596,-23.182416546163115,GA.GeologicProvince.576205
Racecourse (Bushranger),1,149.72308297599332,-33.845150169040075,
,0,132.46048392832463,-20.91517713596658,GA.GeologicProvince.364771
,0,129.74498543669517,-15.54094421695474,GA.GeologicProvince.468269
,0,133.94833326324647,-22.552410246497537,GA.GeologicProvince.576258
,0,132.0249405538659,-15.328680060432411,GA.GeologicProvince.468269
Endeavour 43 (E43),1,147.47544865452093,-33.74142091668978,
Limonite Hill,1,150.62538426764797,-23.67845633103344,
,0,136.797065832585,-27.26396695983085,GA.GeologicProvince.529549
,0,146.76282634469214,-24.026809360728173,GA.GeologicProvince.559189
,0,118.5625721299706,-29.305041489760622,GA.GeologicProvince.464632
Endeavour 39 (E39),1,147.40496251686395,-33.71157211947125,
,0,130.51565475174866,-25.381991214939315,GA.GeologicProvince.466901
Mt. Leslie,1,140.168897994579,-20.342057730255608,
,0,133.64223664009177,-25.53118825093733,GA.GeologicProvince.466901
,0,133.47601190594267,-28.713987158152623,GA.GeologicProvince.40671
Mount Vista,1,147.88430073350222,-20.56770481679973,
Peak Hill,1,148.22423630801836,-32.76514516060743,
,0,127.6057111630182,-21.27299139049784,GA.GeologicProvince.468269
,0,141.7584521679083,-25.357588595702527,GA.GeologicProvince.20489
,0,139.68660001967586,-26.893515346788373,GA.GeologicProvince.529551
,0,126.45877037806768,-14.94721036342394,GA.GeologicProvince.468269
,0,136.39734833428585,-26.677675002045277,GA.GeologicProvince.529801
,0,141.44401490938682,-21.50744210712498,GA.GeologicProvince.529302
,0,127.80057154654888,-20.061008886133905,GA.GeologicProvince.468269
,0,133.5833818474945,-18.868228965917105,GA.GeologicProvince.468269
,0,127.20484051641432,-21.18966491081942,GA.GeologicProvince.468269
,0,143.9727469401105,-19.24550978542993,GA.GeologicProvince.20437
Anabama Hill,1,140.23203603568984,-32.70235203010963,
Veedas,1,147.96860291312203,-32.91263087277917,
Struck Oil,1,150.46714790028886,-23.61583175966346,
Kingswood,1,148.05637520366082,-32.34748559273363,
,0,149.11353368990444,-31.22170853465709,GA.GeologicProvince.530016
Gibraltar Rock,1,152.39668006513926,-26.1260006536619,
,0,145.43538695224296,-30.02286380853194,GA.GeologicProvince.529801
,0,149.73751662973655,-30.27109641866897,GA.GeologicProvince.530016
Chinaman Creek,1,151.6431136729235,-25.2147998223635,
,0,134.96800972713413,-18.57930831610854,GA.GeologicProvince.468269
Halls Creek (Bommie deposit),1,127.48525332193768,-18.396659251493137,
,0,127.09910022340416,-15.701042660876348,GA.GeologicProvince.468269
,0,127.3459956589612,-17.567552545068093,GA.GeologicProvince.467107
,0,144.9196874285209,-22.22639100179514,GA.GeologicProvince.529302
Cadia East-Cadia Far East,1,149.0107859653742,-33.49353866617981,
,0,141.3358070862425,-26.24448922306741,GA.GeologicProvince.529302
,0,137.29237117819008,-24.843024768131325,GA.GeologicProvince.529549
,0,132.74328444914883,-25.834456765350065,GA.GeologicProvince.364772
,0,149.41600238065965,-29.817250164443912,GA.GeologicProvince.27354
,0,131.72793532185975,-14.731064708600073,GA.GeologicProvince.557149
,0,133.83586824654807,-20.37933770275352,GA.GeologicProvince.468269
Mag H1,1,147.42354663158775,-34.27892107713349,
,0,133.1261333224895,-17.400006246128342,GA.GeologicProvince.22109
,0,127.2865626609052,-24.573728063135142,GA.GeologicProvince.466901
,0,132.8358402969777,-20.02988640634251,GA.GeologicProvince.468269
,0,135.03611326944008,-21.34086756656804,GA.GeologicProvince.468041
,0,146.42526341597224,-21.756759481465288,GA.GeologicProvince.559189
,0,133.61108794229415,-28.785144495290105,GA.GeologicProvince.40671
Mount Angelo,1,127.52511773024324,-18.432905199290506,
,0,138.98639553995716,-19.95247639424431,GA.GeologicProvince.559201
Endeavour 43 (E43),1,147.48107859678876,-33.748156251960346,
,0,138.32288413768293,-19.46794369008137,GA.GeologicProvince.529556
,0,132.59784373700265,-15.785794359981326,GA.GeologicProvince.557149
,0,142.82869206217492,-12.306903382256614,GA.GeologicProvince.20489
Greens Creek,1,147.43094643962382,-34.29768340764849,
,0,140.62707003051827,-26.83825037512734,GA.GeologicProvince.529511
Briggs,1,150.74172121098474,-24.02997806355296,
,0,121.95083569867312,-20.29374339976277,GA.GeologicProvince.468269
Calliope,1,151.26860022042274,-24.02648973517709,
,0,132.72011755258995,-26.290972699579104,GA.GeologicProvince.466901
,0,131.54716307428464,-20.322725725415317,GA.GeologicProvince.468269
Bowen Park,1,148.84153429509016,-33.32463940124263,
,0,126.19515726418445,-20.783410746311827,GA.GeologicProvince.468269
,0,131.973273120315,-25.37255309472449,GA.GeologicProvince.466901
,0,136.59730117747162,-19.53669415061979,GA.GeologicProvince.468269
,0,122.35093289641289,-26.41585728265284,GA.GeologicProvince.466901
,0,133.62074664829004,-21.900241917631327,GA.GeologicProvince.467256
,0,148.89903782819968,-22.913517269050576,GA.GeologicProvince.449962
,0,131.77284916794014,-20.902122250301524,GA.GeologicProvince.364771
,0,138.21770840469878,-21.602251104143008,GA.GeologicProvince.468269
,0,133.7604331243678,-25.22597536345781,GA.GeologicProvince.466901
Allendale,1,148.18514175331734,-32.537084395183555,
,0,122.8101522055998,-22.38136208224796,GA.GeologicProvince.576229
,0,127.17926517075612,-20.226761412719195,GA.GeologicProvince.576225
,0,148.3747218961276,-24.72924910083,GA.GeologicProvince.449962
,0,135.48532317982537,-25.6718228787622,GA.GeologicProvince.529801
,0,141.3808980326311,-30.30183652505961,GA.GeologicProvince.529801
,0,132.03791755527396,-23.66411453003458,GA.GeologicProvince.467256
,0,136.08336415424114,-20.648590038990747,GA.GeologicProvince.468269
,0,139.24559457188528,-26.267059013795905,GA.GeologicProvince.20489
,0,142.5864179446524,-29.01951815308611,GA.GeologicProvince.529302
Monza,1,147.42561354068874,-34.269768656047674,
,0,149.41788707785946,-25.70063054847863,GA.GeologicProvince.27354
,0,123.87370412783216,-24.47908169522232,GA.GeologicProvince.468269
,0,130.51279242365936,-18.090299573735283,GA.GeologicProvince.468269
,0,136.2927692450837,-19.454566590013886,GA.GeologicProvince.529556
,0,131.60129740718295,-14.352272345173978,GA.GeologicProvince.557149
,0,127.75886948565928,-26.89773952001053,GA.GeologicProvince.22115
,0,138.33198607505994,-25.822261189242838,GA.GeologicProvince.529302
Coalstoun,1,151.82255286051262,-25.648330202962924,
Riverhead,1,150.72033970801152,-24.07664231090796,
,0,131.74170959181444,-25.070725058910988,GA.GeologicProvince.22078
,0,134.3934264951525,-26.351436097152583,GA.GeologicProvince.529302
,0,126.03421436386168,-24.229122479111197,GA.GeologicProvince.466191
,0,131.97625487309725,-18.23913640903617,GA.GeologicProvince.468265
,0,144.61093224374213,-31.872268571557985,GA.GeologicProvince.530359
,0,141.4053061368455,-28.144342404470084,GA.GeologicProvince.529801
,0,147.69407241237113,-25.35124750133704,GA.GeologicProvince.529302
,0,123.99725579316949,-23.56720149667518,GA.GeologicProvince.22115
Caravel (Bindi and Dasher),1,116.5703687392112,-30.9499706441665,
,0,136.1613406029143,-29.776236749298544,GA.GeologicProvince.559177
,0,143.4443003151342,-23.589651455613648,GA.GeologicProvince.529302
,0,131.79898104367882,-28.63979388435488,GA.GeologicProvince.576187
,0,145.74616707666615,-26.60030986281521,GA.GeologicProvince.22077
,0,123.782966787144,-29.140581157742027,GA.GeologicProvince.464632
Dairy Hill,1,148.87520487961393,-33.230585398998834,
Boddington,1,116.4001572789885,-32.73780695968639,
,0,144.73856557397832,-29.400645023757303,GA.GeologicProvince.529302
,0,134.53811682669777,-26.74202370139468,GA.GeologicProvince.20489
Gemini,1,148.0652412664186,-33.35504800246979,
Marsden,1,147.528363195861,-33.712847378125296,
,0,135.21248399000694,-24.4186571639578,GA.GeologicProvince.22078
,0,122.23053779887069,-27.512611816192173,GA.GeologicProvince.576271
,0,137.4197563811197,-28.25994279735651,GA.GeologicProvince.529551
,0,127.60602305025957,-23.734689228628262,GA.GeologicProvince.467256
,0,140.28827744397006,-25.4388056887156,GA.GeologicProvince.529551
,0,122.30656761895914,-24.824184810612486,GA.GeologicProvince.576145
,0,126.3296395907758,-16.097805702007456,GA.GeologicProvince.468269
,0,140.78103303682727,-22.489655883385595,GA.GeologicProvince.559195
,0,141.24197414135205,-28.0631945243902,GA.GeologicProvince.529511
,0,147.01261651173655,-31.743854841900912,GA.GeologicProvince.559178
,0,130.88614422852078,-21.88939920351432,GA.GeologicProvince.364771
,0,134.73383306648398,-25.12628646286917,GA.GeologicProvince.364772
,0,143.04335166445534,-28.33525308868336,GA.GeologicProvince.20489
,0,146.03606000610856,-33.81671467536171,GA.GeologicProvince.530359
,0,122.65901395440947,-22.53634890610989,GA.GeologicProvince.466901
,0,132.58452488123103,-27.011724882667647,GA.GeologicProvince.467262
,0,141.97710558817056,-29.11021478442439,GA.GeologicProvince.529302
Kitticoola,1,139.19939445891336,-34.870100487528475,
,0,121.29706459603634,-23.155214852127116,GA.GeologicProvince.468269
,0,123.6061253309772,-19.91065634165417,GA.GeologicProvince.468269
Ferndale,1,149.1226598724061,-33.472613130845616,
,0,124.03855544951708,-24.223665541505007,GA.GeologicProvince.22115
,0,143.44180570992967,-29.21482428501489,GA.GeologicProvince.529302
,0,148.39285152827563,-25.12094611694299,GA.GeologicProvince.449962
,0,145.94397502953873,-32.25299330951908,GA.GeologicProvince.559178
Endeavour E-37,1,148.01426102220245,-32.95537206291652,
,0,127.39117869298852,-16.197338170417282,GA.GeologicProvince.467107
,0,127.09019655915684,-26.74381207158872,GA.GeologicProvince.466901
,0,136.74361023788697,-17.901384341933845,GA.GeologicProvince.529556
,0,147.98598902177758,-27.885131920252828,GA.GeologicProvince.27354
,0,143.21823079970864,-29.498983363098937,GA.GeologicProvince.20489
Monza,1,147.3921523549744,-34.21988487145578,
Kingswood,1,148.0391052046405,-32.37204143508195,
,0,146.31784303278258,-22.91437266935328,GA.GeologicProvince.559189
,0,146.4861648057039,-25.144677417190188,GA.GeologicProvince.550790
,0,131.0490532826415,-17.5548305199648,GA.GeologicProvince.467208
,0,145.70937705540197,-22.07721017499508,GA.GeologicProvince.20489
,0,142.08334192045868,-29.494995220865807,GA.GeologicProvince.529302
,0,146.45588152276423,-23.890185202016227,GA.GeologicProvince.559189
,0,144.27429395658808,-30.88218331101251,GA.GeologicProvince.530359
,0,147.53748436752556,-25.95423472898375,GA.GeologicProvince.20489
,0,132.2874906916099,-21.70814330467185,GA.GeologicProvince.364771
Ruddygore,1,144.51641782322756,-17.15148524258542,
Ruddygore,1,144.5451714916963,-17.113411409114896,
,0,135.90782941832563,-26.248138396535182,GA.GeologicProvince.529551
,0,127.61340019823908,-22.78785109585473,GA.GeologicProvince.364772
,0,146.22565710121876,-20.80633611396371,GA.GeologicProvince.559189
,0,121.33259993711042,-23.28281794871351,GA.GeologicProvince.464562
,0,127.33133390652836,-22.50106347593573,GA.GeologicProvince.468269
,0,145.4793200161436,-29.470420904264536,GA.GeologicProvince.529302
,0,129.68463259383876,-15.722924437131605,GA.GeologicProvince.569185
,0,130.33635276652987,-30.700588810188545,GA.GeologicProvince.22115
,0,134.6189091540336,-24.893358524304137,GA.GeologicProvince.22078
,0,137.57204917636494,-30.662902992687304,GA.GeologicProvince.529788
,0,141.69294202133165,-33.14764815580113,GA.GeologicProvince.550808
Bowen Park,1,148.83983062664515,-33.310436993447986,
Town Creek,1,146.7647797571792,-20.383518031420845,
,0,125.42262560087156,-23.407246390071176,GA.GeologicProvince.466901
Bank,1,146.75827734776422,-20.14647240770157,
,0,126.39395241605172,-21.929985274220925,GA.GeologicProvince.468269
,0,134.90850393274633,-25.33190210962365,GA.GeologicProvince.467262
,0,145.3498396210756,-25.981070675115845,GA.GeologicProvince.550790
,0,121.44391704298442,-23.42892369504776,GA.GeologicProvince.22115
,0,125.3898389712929,-20.24115220549707,GA.GeologicProvince.468269
,0,121.7925122719102,-19.396948492542485,GA.GeologicProvince.468269
,0,143.82448579887938,-19.163287503076525,GA.GeologicProvince.20437
,0,150.8625922300208,-29.349083735014045,GA.GeologicProvince.27354
,0,128.58959696767118,-20.76822336492557,GA.GeologicProvince.468269
,0,142.83699866740662,-28.864610877567504,GA.GeologicProvince.529302
,0,142.07797855948027,-21.739771822078296,GA.GeologicProvince.559204
,0,144.8373805254042,-21.34726801307928,GA.GeologicProvince.20489
,0,136.8840306969888,-20.58486106470196,GA.GeologicProvince.529556
,0,133.5576051598764,-19.24955862306464,GA.GeologicProvince.468043
Waitara,1,148.811959806489,-21.80550120163972,
,0,137.88653150952197,-25.370468918357343,GA.GeologicProvince.529302
,0,146.8945577771575,-23.641850708908592,GA.GeologicProvince.550790
,0,135.3336465780596,-22.879081545379652,GA.GeologicProvince.512258
,0,137.98868765781552,-19.470792330453968,GA.GeologicProvince.551269
Kingswood,1,148.0360008466699,-32.34225373361744,
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.02224205728777,-32.93586860297521,
,0,132.2598277099348,-19.59806466788607,GA.GeologicProvince.22109
,0,139.72966858224436,-28.92198505188697,GA.GeologicProvince.529551
,0,133.58341193255342,-23.04344039552816,GA.GeologicProvince.575991
,0,129.58164963743206,-18.561221927364976,GA.GeologicProvince.467226
,0,122.47376267019492,-20.819702528490065,GA.GeologicProvince.468269
,0,130.17353194418988,-23.82467991292281,GA.GeologicProvince.466901
,0,125.24702482425116,-27.919231998678715,GA.GeologicProvince.468269
,0,147.29269502776242,-32.7445607507799,GA.GeologicProvince.559178
Whitewash,1,150.9061090910239,-24.812470538360223,
,0,140.09726216399386,-25.04836339281736,GA.GeologicProvince.529302
,0,142.94049006797667,-29.14734734359043,GA.GeologicProvince.20489
,0,130.57269504054915,-18.156676411306485,GA.GeologicProvince.467226
,0,127.64387979360706,-16.843708988974814,GA.GeologicProvince.467107
Yiddah,1,147.2934144752903,-34.01866488652242,
,0,141.97265431903188,-24.98613638241304,GA.GeologicProvince.529511
,0,141.88476597534586,-21.69179663555546,GA.GeologicProvince.550790
Mt. Robin,1,146.9783597047268,-20.5772614149575,
,0,137.16306707247833,-26.085804267602565,GA.GeologicProvince.529549
Mount Vista,1,147.87992448865077,-20.55762221847856,
Mt. Poole,1,152.36870131447958,-29.79442785230197,
,0,116.54812439117318,-23.315221432667315,GA.GeologicProvince.466901
,0,131.05225455241646,-25.3409506591152,GA.GeologicProvince.466901
,0,144.85621693636196,-34.52042902027325,GA.GeologicProvince.530359
